SUBJECT_ID,SUBJECT,OBJECT_ID,OBJECT,SUGGESTION,DECISION
196338027,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Commissioning,196338442,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Transferring,remove,a
196338205,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Information%20systems,196338451,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Understanding,remove,a
196338017,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Code-lists,196338029,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Common,remove,a
196338014,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Clinician,196338196,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Incorporation,remove,a
1146490418,http://swpatho.ag-nbi.de/owldata/swpatho1/swpatho1.owl#Malignant_neoplasm_of_lung_C0242379,1146490417,http://swpatho.ag-nbi.de/owldata/swpatho1/swpatho1.owl#Malignant_neoplasm_of_bronchus_or_lung_unspecified_C0348343,remove,a
196338406,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#South%20africa,196338232,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Malawi,remove,a
72222535,http://creationwiki.org/Special:URIResolver/Category-3ABible,72222641,http://creationwiki.org/Special:URIResolver/Category-3AIsrael,remove,a
1212293545,http://www.w3.org/2001/Talks/05www10-swfig/ddr-fig.rdf#_g25,1196093234,http://www.daml.org/2001/03/daml+oil-ex#TallThing,remove,a
118852048,http://dbpedia.org/resource/Distilled_beverages,118852082,http://dbpedia.org/resource/Distillers_companies,remove,a
1212289713,http://www.w3.org/2000/10/rdf-tests/rdfcore/rdfs-no-cycles-in-subClassOf/test001#A,1212289714,http://www.w3.org/2000/10/rdf-tests/rdfcore/rdfs-no-cycles-in-subClassOf/test001#B,remove,a
196338053,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Conventions,196338029,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Common,remove,a
196338145,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Format,196338152,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#General%20practitioners,remove,a
196338275,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Organizational%20implementation,196338057,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Country,remove,a
196338407,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Southern%20provinces,196338364,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Report,remove,a
196338444,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Treatment,196338466,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Whilst,remove,a
472346,http://a.com/ontology#Abstract,474328,http://a.com/ontology#OntologicalEntity,remove,a
196338050,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Context,196338054,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Core,remove,a
1171019944,http://umbel.org/umbel/rc/Ascomycota_Division,1171041688,http://umbel.org/umbel/rc/Yeast,remove,a
196338084,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Dhis,196338405,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Software%20team,remove,a
72222507,http://creationwiki.org/Special:URIResolver/Category-3AActinide,72222562,http://creationwiki.org/Special:URIResolver/Category-3AChemistry,remove,a
1117072947,http://purl.org/obo/owl/FBbt#FBbt_00005181,1117072945,http://purl.org/obo/owl/FBbt#FBbt_00005179,remove,a
196338310,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Prescribing,196338206,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Information%20technology,remove,a
120293734,http://dbpedia.org/resource/Forced_disappearance,118840802,http://dbpedia.org/resource/Dirty_wars,remove,a
