SUBJECT_ID,SUBJECT,OBJECT_ID,OBJECT,SUGGESTION,DECISION
475535,http://a.com/ontology#XML_family_of_technologies,475516,http://a.com/ontology#XML_Extensible_Markup_Language,remove,a
72222535,http://creationwiki.org/Special:URIResolver/Category-3ABible,72222641,http://creationwiki.org/Special:URIResolver/Category-3AIsrael,remove,a
1212293545,http://www.w3.org/2001/Talks/05www10-swfig/ddr-fig.rdf#_g25,1196093234,http://www.daml.org/2001/03/daml+oil-ex#TallThing,remove,a
1206721408,http://www.owl-ontologies.com/unnamed.owl#?????_???????,1206721385,http://www.owl-ontologies.com/unnamed.owl#?????,remove,a
196338322,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Programme,196338049,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Consultant,remove,a
1206303812,http://www.mygrid.org.uk/ontology#MO_0000086,1206303845,http://www.mygrid.org.uk/ontology#MO_0000126,remove,a
121342003,http://dbpedia.org/resource/Hebrew_Bible_topics,121341991,http://dbpedia.org/resource/Hebrew_Bible,remove,a
126034687,http://dbpedia.org/resource/Organizations_related_to_Mormonism,123392858,http://dbpedia.org/resource/Latter_Day_Saint_denominations,remove,a
196338407,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Southern%20provinces,196338364,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Report,remove,a
1117099841,http://purl.org/obo/owl/PATO#PATO_0000140,1117099837,http://purl.org/obo/owl/PATO#PATO_0000132,remove,a
196338369,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Resources,196338197,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#India,remove,a
196338444,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Treatment,196338466,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Whilst,remove,a
472346,http://a.com/ontology#Abstract,474328,http://a.com/ontology#OntologicalEntity,remove,a
196337995,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Capture,196338014,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Clinician,remove,a
72222507,http://creationwiki.org/Special:URIResolver/Category-3AActinide,72222562,http://creationwiki.org/Special:URIResolver/Category-3AChemistry,remove,a
1117072947,http://purl.org/obo/owl/FBbt#FBbt_00005181,1117072945,http://purl.org/obo/owl/FBbt#FBbt_00005179,remove,a
120293734,http://dbpedia.org/resource/Forced_disappearance,118840802,http://dbpedia.org/resource/Dirty_wars,remove,a
1107416048,http://protege.stanford.edu/rdfPrecip_Maps,1107416181,http://protege.stanford.edu/rdf__:A60,remove,a
1117073847,http://purl.org/obo/owl/FBcv#FBcv_0000399,1117073848,http://purl.org/obo/owl/FBcv#FBcv_0000400,remove,a
196338192,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Importance,196338034,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Commuting,remove,a
121867111,http://dbpedia.org/resource/Incapacitating_agents,126839522,"http://dbpedia.org/resource/Psychedelics,_dissociatives_and_deliriants",remove,a
196338281,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Paper%20records,196337946,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Access%20control,remove,a
119561391,http://dbpedia.org/resource/Extrajudicial_killings,118840802,http://dbpedia.org/resource/Dirty_wars,remove,a
1146436500,http://sweet.jpl.nasa.gov/2.0/biol.owl#Nutrient,1146436491,http://sweet.jpl.nasa.gov/2.0/biol.owl#Food,remove,a
196338406,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#South%20africa,196338197,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#India,remove,a
196338140,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Facilitates,196338050,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Context,remove,a
1193056652,http://www.co-ode.org/sct.owl#Prescription_status,1193056593,http://www.co-ode.org/sct.owl#Attribute,remove,a
196338369,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Resources,196338332,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Purpose,remove,a
196337962,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Alistair%20donaldson,196338394,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Security,remove,a
196338209,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Institutionalizing,196338304,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Powers,remove,a
196338419,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Support,196338145,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Format,remove,a
72222734,http://creationwiki.org/Special:URIResolver/Category-3ATransition_metal,72222562,http://creationwiki.org/Special:URIResolver/Category-3AChemistry,remove,a
1199125142,http://www.hpl.hp.com/semweb/2003/eg#C1,1199125143,http://www.hpl.hp.com/semweb/2003/eg#C2,remove,a
196338288,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Patient,196338314,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Primary%20care%20team,remove,a
