SUBJECT_ID,SUBJECT,OBJECT_ID,OBJECT,SUGGESTION,DECISION
196338014,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Clinician,196338196,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Incorporation,remove,a
475535,http://a.com/ontology#XML_family_of_technologies,475516,http://a.com/ontology#XML_Extensible_Markup_Language,remove,a
196338032,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Communicating%20systems,196338011,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Clinical%20message%20flow,remove,a
196338152,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#General%20practitioners,196338419,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Support,remove,a
72222535,http://creationwiki.org/Special:URIResolver/Category-3ABible,72222641,http://creationwiki.org/Special:URIResolver/Category-3AIsrael,remove,a
1206303837,http://www.mygrid.org.uk/ontology#MO_0000116,1206303812,http://www.mygrid.org.uk/ontology#MO_0000086,remove,a
196338322,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Programme,196338049,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Consultant,remove,a
196338052,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Contract,196338304,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Powers,remove,a
196338090,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Disease,196338288,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Patient,remove,a
196338047,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Consent,196338319,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Principles,remove,a
196338242,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Member,196338410,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Staff,remove,a
196338145,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Format,196338152,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#General%20practitioners,remove,a
1117099841,http://purl.org/obo/owl/PATO#PATO_0000140,1117099837,http://purl.org/obo/owl/PATO#PATO_0000132,remove,a
196338444,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Treatment,196338466,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Whilst,remove,a
1171019944,http://umbel.org/umbel/rc/Ascomycota_Division,1171041688,http://umbel.org/umbel/rc/Yeast,remove,a
196338325,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Prototype,196338209,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Institutionalizing,remove,a
196338326,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Providers,196338447,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Trust%20service,remove,a
196337975,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Audit,196338007,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Classification,remove,a
196338310,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Prescribing,196338206,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Information%20technology,remove,a
1107416048,http://protege.stanford.edu/rdfPrecip_Maps,1107416181,http://protege.stanford.edu/rdf__:A60,remove,a
196338201,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Information%20governance,196338113,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Electronic%20data%20interchange,remove,a
196338394,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Security,196338225,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Liability,remove,a
196338019,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Codes,196338085,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Diagnose,remove,a
196338157,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Governance,196338326,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Providers,remove,a
196338116,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Electronic%20records,196337962,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Alistair%20donaldson,remove,a
122665890,http://dbpedia.org/resource/Judaism,121342003,http://dbpedia.org/resource/Hebrew_Bible_topics,remove,a
119561391,http://dbpedia.org/resource/Extrajudicial_killings,118840802,http://dbpedia.org/resource/Dirty_wars,remove,a
196338289,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Patient%20care,196338333,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Quality,remove,a
196338093,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Distracting,196338023,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Collaboration,remove,a
1117073848,http://purl.org/obo/owl/FBcv#FBcv_0000400,1117073847,http://purl.org/obo/owl/FBcv#FBcv_0000399,remove,a
72222734,http://creationwiki.org/Special:URIResolver/Category-3ATransition_metal,72222562,http://creationwiki.org/Special:URIResolver/Category-3AChemistry,remove,a
196338027,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Commissioning,196338093,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Distracting,remove,a
72222556,http://creationwiki.org/Special:URIResolver/Category-3ACategories,72222674,http://creationwiki.org/Special:URIResolver/Category-3AOcean,remove,a
196337997,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Care%20record%20guarantee,196338167,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Health,remove,a
1117072945,http://purl.org/obo/owl/FBbt#FBbt_00005179,1117072947,http://purl.org/obo/owl/FBbt#FBbt_00005181,remove,a
196338288,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Patient,196338314,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Primary%20care%20team,remove,a
1199125142,http://www.hpl.hp.com/semweb/2003/eg#C1,1199125143,http://www.hpl.hp.com/semweb/2003/eg#C2,remove,a
1196028637,http://www.csd.abdn.ac.uk/research/AgentCities/ontologies/hotel-v2.1.daml#Top,1196028627,http://www.csd.abdn.ac.uk/research/AgentCities/ontologies/hotel-v2.1.daml#ConfortCategory,remove,a
196338050,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Context,196338049,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Consultant,remove,a
