SUBJECT_ID,SUBJECT,OBJECT_ID,OBJECT,SUGGESTION,DECISION
196338049,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Consultant,196338352,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Referrals,remove,a
1146490418,http://swpatho.ag-nbi.de/owldata/swpatho1/swpatho1.owl#Malignant_neoplasm_of_lung_C0242379,1146490417,http://swpatho.ag-nbi.de/owldata/swpatho1/swpatho1.owl#Malignant_neoplasm_of_bronchus_or_lung_unspecified_C0348343,remove,a
475535,http://a.com/ontology#XML_family_of_technologies,475516,http://a.com/ontology#XML_Extensible_Markup_Language,remove,a
196338152,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#General%20practitioners,196338419,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Support,remove,a
196338122,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Ensuring,196338235,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Meaning,remove,a
72222535,http://creationwiki.org/Special:URIResolver/Category-3ABible,72222641,http://creationwiki.org/Special:URIResolver/Category-3AIsrael,remove,a
1212293545,http://www.w3.org/2001/Talks/05www10-swfig/ddr-fig.rdf#_g25,1196093234,http://www.daml.org/2001/03/daml+oil-ex#TallThing,remove,a
118852048,http://dbpedia.org/resource/Distilled_beverages,118852082,http://dbpedia.org/resource/Distillers_companies,remove,a
196338412,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Standard,196338406,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#South%20africa,remove,a
196338407,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Southern%20provinces,196338364,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Report,remove,a
196338404,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Socio-economic%20impact,196338205,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Information%20systems,remove,a
196338369,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Resources,196338197,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#India,remove,a
196338050,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Context,196338054,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Core,remove,a
1171019944,http://umbel.org/umbel/rc/Ascomycota_Division,1171041688,http://umbel.org/umbel/rc/Yeast,remove,a
196338412,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Standard,196338176,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Health%20sector,remove,a
72222507,http://creationwiki.org/Special:URIResolver/Category-3AActinide,72222562,http://creationwiki.org/Special:URIResolver/Category-3AChemistry,remove,a
196338297,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Physical%20security,196338412,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Standard,remove,a
196338310,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Prescribing,196338206,http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Information%20technology,remove,a
